id,label
8964,1
8966,1
8967,1
8968,1
8969,0
897,1
8972,0
8973,0
8975,0
8976,1
8977,0
8978,1
8981,1
8986,1
8988,1
8989,0
8991,0
8992,0
8994,0
8996,1
8997,0
8998,1
900,0
9000,0
9001,0
9003,0
9004,1
9005,0
9006,1
9007,1
9009,1
901,1
9011,1
9012,0
9013,1
9014,1
902,1
9021,1
9022,0
9023,1
9027,0
9028,1
9029,0
9031,1
9032,0
9035,1
9036,0
9038,1
9040,1
9042,0
9044,0
9046,1
9048,0
905,0
9050,1
9052,1
9055,0
9059,1
906,0
9070,0
9075,1
9078,0
9079,0
908,0
9084,1
9087,0
9088,0
9089,1
909,1
9091,0
9094,1
9097,0
9098,1
91,1
9102,0
9105,1
9107,1
9108,1
9109,1
9112,0
9113,0
9116,0
9118,0
912,0
9120,1
9121,1
9123,1
9125,0
9126,0
9128,0
913,0
9132,1
9134,0
9138,1
9139,0
9142,1
9144,1
9145,0
9147,1
9149,0
9151,1
9152,1
9153,0
9154,0
9155,1
9156,0
9157,1
9159,0
9161,1
9162,1
9163,0
9165,1
9166,1
9167,1
917,0
9172,1
9173,0
9175,0
9176,1
9178,0
918,0
9180,0
9182,0
9184,0
9185,1
9186,0
9187,1
9188,0
919,1
9190,1
9191,0
9193,0
9200,1
9201,0
9202,0
9204,1
9205,1
921,1
9211,1
9214,0
9215,1
9216,0
9218,0
9219,0
922,1
9222,1
9229,0
9231,0
9235,0
9237,1
9238,0
9239,0
924,0
9240,0
9244,1
9245,1
9246,1
9247,1
9249,0
9250,1
9251,0
9252,1
9258,1
9260,1
9264,0
9265,0
9270,0
9272,0
9275,0
9279,0
9282,1
9283,1
9284,0
9288,1
929,0
9290,1
9291,0
9294,1
9297,1
9299,0
930,1
9300,0
9301,0
9303,0
9304,1
9311,1
9313,0
9318,0
9319,0
9322,1
9325,1
9326,1
9328,0
9329,1
9331,1
9332,1
9335,0
9336,0
9337,0
9340,0
9342,0
9343,1
9344,0
9346,1
935,0
9350,1
9352,1
9353,0
9358,1
9360,0
9362,1
9365,0
9366,1
937,1
9371,0
9372,1
9375,0
9378,1
938,1
9380,0
9381,0
9382,1
9384,0
9387,0
9388,0
9392,0
9393,1
9395,1
9397,1
9399,0
94,0
9402,1
9403,0
9404,1
9405,0
9406,0
9407,0
9409,0
941,1
9410,0
9412,0
9415,0
9416,1
9417,1
942,0
9423,1
9424,1
9425,0
9426,0
9430,0
9431,1
9432,0
9435,1
9438,1
944,1
9442,1
9443,1
9449,0
9450,1
9452,0
9453,0
9454,1
9455,1
946,0
9462,0
9465,0
9466,1
9467,0
9469,1
947,0
9471,1
9474,1
9475,0
9476,0
9477,0
948,0
9482,1
9483,1
9485,1
9486,0
9487,1
9488,1
949,0
9491,1
9492,1
9493,0
9494,0
9497,0
9498,0
9499,0
95,1
9500,0
9501,0
9503,1
9506,0
9507,1
9508,1
9510,1
9511,0
9513,0
9514,0
9515,0
9517,1
9518,0
9519,0
9520,0
9523,1
9526,1
9527,0
9528,0
9533,1
9534,0
9535,1
9538,1
9542,1
9543,1
9545,0
9546,1
9547,0
9550,0
9551,1
9553,0
9554,1
9555,0
9557,1
956,1
9561,1
9562,1
9563,1
9564,1
9567,1
9568,1
9569,1
9570,1
9571,0
9572,0
9573,0
9574,1
958,1
9580,1
9582,1
9585,0
9589,0
959,1
9594,1
9595,0
9596,0
9597,0
9598,1
9599,1
9600,1
9601,0
9602,0
9603,0
9605,1
9606,0
9607,0
9608,0
9609,0
961,0
9611,0
9613,1
9614,1
9615,1
9616,1
9619,1
962,0
9620,1
9624,1
9628,0
963,0
9630,1
9632,1
9633,1
9635,0
9640,0
9643,1
9646,1
9648,1
9649,0
965,0
9650,1
9652,1
9653,1
9654,1
9655,0
9656,1
9657,0
9658,0
9659,1
9660,0
9661,1
9663,1
9665,1
967,0
9670,1
9671,1
9673,1
9674,1
9675,1
9678,0
9679,1
968,1
9681,1
9683,1
9685,1
9686,0
9688,1
969,1
9690,1
9691,0
9695,1
9698,1
9699,1
9701,0
9704,1
9706,1
9709,0
9711,0
9714,0
9715,1
9718,1
972,1
9720,0
9722,0
9725,0
9726,0
9728,0
9729,0
973,1
9730,1
9731,1
9733,1
9734,0
9735,0
9736,0
9737,1
9740,0
9743,1
9745,1
9748,0
9749,1
9751,1
9752,0
9754,1
9757,0
9758,1
9759,1
976,1
9760,1
9761,0
9762,0
9765,1
9767,0
9768,0
9773,1
9774,1
9781,0
9782,0
9783,0
9785,0
9786,1
9788,1
9789,0
9791,1
9792,1
9797,0
9798,0
980,1
9800,0
9803,0
9810,1
9812,1
9817,0
9818,1
9825,1
9826,0
9830,1
9831,1
9835,1
9836,1
9837,1
9845,1
9846,1
9848,1
9850,0
9851,1
9852,1
9853,1
9857,1
9859,0
986,0
9861,1
9862,0
9865,1
9868,1
9869,0
987,0
9870,0
9871,1
9873,0
9874,1
9875,0
9879,0
988,1
9880,1
9884,0
9887,0
9888,0
9889,1
989,0
9890,1
9896,1
9897,1
9898,1
9899,0
99,1
990,1
9901,1
9903,0
9904,1
9905,1
9907,1
9908,0
9909,0
9911,0
9917,1
9922,0
9926,1
9927,0
9928,1
993,1
9935,1
9936,0
9937,1
9943,1
9944,1
9946,0
9950,1
9952,0
9953,1
9955,0
9956,0
9957,0
9958,1
9960,0
9961,1
9963,0
9965,1
9966,1
9967,1
9968,1
9970,1
9972,0
9974,0
9976,1
9977,1
998,1
9980,1
9982,0
9983,0
9988,1
9992,0
9993,0
9994,0
9999,1
